   32       0.884       9.896       9.242     1.000    55    4    0      0.2364    0     55      4     56      4    PDB 1knt:A  PDB 5jb7:A
   33      0.8831       9.743       9.167     1.005    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3aud:A
   34      0.8827       9.743       9.167     0.910    54    4    0      0.3889    0     55      4     55      4    PDB 1knt:A  PDB 6bx8:H
   35      0.8809       9.865       9.227     1.017    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3wny:A
   36      0.8794       10.14       9.212     1.025    55    3    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3auh:A
   37      0.8793       9.834       9.212     1.026    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3ci7:B
   38      0.8788       9.991       9.289     0.844    55    4    0      0.4909    0     55      4     58      4    PDB 1knt:A  PDB 3byb:A
   39      0.8786       9.165       8.879     1.030    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3wny:F
   40      0.8786       9.165       8.879     1.030    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3auh:C
   41      0.8771       9.626        9.11     1.038    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3wny:E
   42      0.8771       9.626        9.11     1.038    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3wny:H
   43      0.8769       9.038       8.814     1.039    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3auh:E
   44      0.8765       9.626        9.11     0.953    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3aud:C
   45      0.8762        10.3       9.436     0.759    55    4    0         0.4    0     55      4     59      4    PDB 1knt:A  PDB 1dtx:A
   46      0.8758        7.84       8.182     0.848    53    4    1      0.4151    0     55      4     54      4    PDB 1knt:A  PDB 6har:E
   47      0.8736       9.896       9.242     0.970    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3aue:A
   48      0.8727       8.115       8.331     0.874    54    4    1      0.4259    0     55      4     56      4    PDB 1knt:A  PDB 1aap:A
   49      0.8721       9.834       9.212     1.066    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3wny:I
   50       0.872       8.253       8.405     1.066    55    3    0         0.4    0     55      4     56      3    PDB 1knt:A  PDB 6gfi:E
   51      0.8718       9.242       8.918     1.067    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3auc:B
   52      0.8715       7.355       7.912     1.069    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1eaw:B
   53      0.8712       7.484       7.985     0.876    52    3    0      0.4423    0     55      4     52      3    PDB 1knt:A  PDB 3l33:E
   54      0.8699       9.655       9.124     1.077    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:B
   55      0.8698       8.722       8.652     1.078    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3ldm:E
   56      0.8698        7.53       8.011     0.887    53    3    1      0.3962    0     55      4     54      3    PDB 1knt:A  PDB 4u32:X
   57      0.8696       7.462       7.972     0.886    52    3    0      0.4423    0     55      4     52      3    PDB 1knt:A  PDB 3l33:F
   58      0.8695       9.865       9.227     0.994    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3aui:B
   59      0.8691       9.626        9.11     1.082    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:F
   60      0.8689       9.928       9.258     1.083    55    4    0      0.3091    0     55      4     56      4    PDB 1knt:A  PDB 1bpt:A
   61      0.8686       9.655       9.124     1.085    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:J
   62      0.8685       7.309       7.886     0.993    53    3    0      0.4151    0     55      4     53      3    PDB 1knt:A  PDB 5nx3:C
   63      0.8684       9.959       9.273     0.910    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3ci7:C
   64       0.868        7.33       7.898     0.898    53    3    1      0.3962    0     55      4     54      4    PDB 1knt:A  PDB 6bx8:F
   65       0.868       9.928       9.258     1.088    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3ldj:C
   66      0.8678       9.714       9.153     1.089    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bz5:B
   67      0.8678       9.165       8.879     1.089    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3aug:C
   68      0.8678       9.541       9.067     1.089    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 2hex:B
   69      0.8674       9.165       8.879     1.091    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 3aue:G
   70       0.867       9.714       9.153     1.093    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bz5:E
   71      0.8668       9.684       9.138     1.095    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bz5:D
   72      0.8665       9.684       9.138     1.096    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bz5:A
   73       0.866       9.684       9.138     1.099    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1bz5:C
   74      0.8654       9.865       9.227     1.017    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3wny:B
   75      0.8649       9.457       9.026     1.104    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3ldi:C
   76      0.8643       9.804       9.197     1.023    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3aue:F
   77      0.8636       9.804       9.197     0.939    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3aui:A
   78       0.863       9.485        9.04     1.115    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 2hex:D
   79      0.8629       9.165       8.879     1.031    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3wny:C
   80      0.8629       9.743       9.167     1.032    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 5jb5:A
   81      0.8618       9.597       9.096     1.121    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 2hex:E
   82      0.8617       9.597       9.096     1.122    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 2hex:A
   83      0.8616       9.655       9.124     1.122    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 6pti:A
   84      0.8616       9.834       9.212     0.951    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3auc:A
   85      0.8616       9.597       9.096     1.122    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3u1j:E
   86      0.8612       8.629       8.603     1.124    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 2tpi:I
   87      0.8609       8.988       8.789     0.947    54    4    0      0.4074    0     55      4     56      4    PDB 1knt:A  PDB 6gfi:C
   88      0.8603       10.41       9.489     0.959    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4pti:A
   89        0.86       9.216       8.905     1.043    54    4    0      0.3519    0     55      4     55      4    PDB 1knt:A  PDB 1fak:I
   90      0.8591       8.652       8.615     0.958    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3ldm:D
   91      0.8577       9.834       9.212     1.060    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3wny:G
   92      0.8575       7.945       8.239     1.143    54    4    0      0.3333    0     55      4     54      4    PDB 1knt:A  PDB 3gym:J
   93      0.8574       9.655       9.124     1.144    55    4    0      0.3091    0     55      4     56      4    PDB 1knt:A  PDB 1nag:A
   94      0.8572       7.945       8.239     1.144    54    4    0      0.3333    0     55      4     54      4    PDB 1knt:A  PDB 3gym:I
   95      0.8555        10.1       9.197     1.073    55    3    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 3auh:G
   96      0.8549       10.19       9.386     0.992    55    4    0      0.3455    0     55      4     58      4    PDB 1knt:A  PDB 1qlq:A
   97      0.8541       10.23       9.402     0.996    55    4    0      0.3455    0     55      4     58      4    PDB 1knt:A  PDB 1g6x:A
   98      0.8538       10.23       9.402     0.998    55    4    0      0.3455    0     55      4     58      4    PDB 1knt:A  PDB 1k6u:A
   99      0.8538       9.834       9.212     0.888    53    4    1      0.3962    0     55      4     55      4    PDB 1knt:A  PDB 6bx8:B
  100      0.8534       6.431       7.373     0.817    55    3    1         0.4    0     55      4     60      4    PDB 1knt:A  PDB 4iso:B
  101      0.8529       8.652       8.615     0.888    52    4    1      0.4038    0     55      4     53      4    PDB 1knt:A  PDB 6bx8:D
  102      0.8527       8.253       8.405     0.904    54    3    0      0.4074    0     55      4     57      3    PDB 1knt:A  PDB 3l3t:H
  103      0.8525       8.914       8.751     1.006    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1bth:P
  104      0.8524       8.218       8.387     0.824    55    3    1         0.4    0     55      4     60      4    PDB 1knt:A  PDB 4isl:B
  105       0.852       9.834       9.212     1.008    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3ci7:A
  106      0.8519       7.121       7.779     0.996    53    4    1       0.434    0     55      4     54      4    PDB 1knt:A  PDB 1ca0:I
  107      0.8518       8.914       8.751     0.910    54    3    0      0.4074    0     55      4     57      4    PDB 1knt:A  PDB 3l3t:G
  108      0.8514       8.094        8.32     1.004    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3ldj:B
  109      0.8514       10.07       9.182     1.012    55    3    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3aub:B
  110      0.8504       9.896       9.242     1.017    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4bnr:I
  111      0.8498       9.773       9.182     1.021    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1bth:Q
  112      0.8493        9.19       8.892     1.102    54    4    0      0.3333    0     55      4     55      4    PDB 1knt:A  PDB 4wxv:I
  113      0.8493       8.488        8.53     0.926    54    3    0      0.4074    0     55      4     57      3    PDB 1knt:A  PDB 3l3t:F
  114      0.8491       9.842       9.067     1.025    55    3    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 3aub:A
  115      0.8485       9.457       9.026     1.111    55    4    0      0.3273    0     55      4     57      4    PDB 1knt:A  PDB 3ldi:A
  116      0.8479       9.626        9.11     1.114    55    4    0      0.3091    0     55      4     57      4    PDB 1knt:A  PDB 6f1f:D
  117      0.8479       8.988       8.789     1.024    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1b0c:D
  118      0.8475       9.743       9.167     1.035    55    4    0      0.2364    0     55      4     58      4    PDB 1knt:A  PDB 5jb6:A
  119       0.847       9.541       9.067     1.030    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:H
  120      0.8468       9.773       9.182     1.038    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5jb4:A
  121      0.8468       9.804       9.197     0.953    55    4    0      0.2545    0     55      4     59      4    PDB 1knt:A  PDB 3aug:A
  122      0.8468       7.028       7.725     1.024    52    3    0      0.4423    0     55      4     52      3    PDB 1knt:A  PDB 3l33:H
  123      0.8467       9.684       9.138     1.039    55    4    0      0.2364    0     55      4     58      4    PDB 1knt:A  PDB 5jb7:C
  124      0.8467       9.513       9.053     1.031    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:C
  125      0.8467       9.513       9.053     1.031    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:D
  126      0.8466       9.485        9.04     1.032    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:E
  127      0.8465       9.541       9.067     1.032    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:G
  128      0.8464       8.963       8.776     1.033    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1b0c:A
  129      0.8464       9.485        9.04     1.033    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:I
  130      0.8463       9.513       9.053     1.034    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3ldm:A
  131      0.8461       9.402       8.999     1.124    55    4    0      0.2364    0     55      4     57      4    PDB 1knt:A  PDB 5jb6:B
  132       0.846       8.988       8.789     1.035    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1b0c:B
  133      0.8457       9.485        9.04     1.037    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1bhc:A
  134      0.8456       8.423       8.495     1.122    54    4    0      0.3148    0     55      4     55      4    PDB 1knt:A  PDB 5yw1:I
  135      0.8456       8.988       8.789     1.038    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1b0c:E
  136      0.8453       8.963       8.776     1.039    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 1b0c:C
  137       0.845       8.364       8.464     0.952    54    3    0      0.4259    0     55      4     57      3    PDB 1knt:A  PDB 1zjd:B
  138      0.8445       9.216       8.905     1.044    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3ldm:C
  139      0.8444       9.655       9.124     1.052    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx2:B
  140      0.8441       6.524       7.429     1.213    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1eaw:D
  141      0.8437       9.655       9.124     1.056    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx2:A
  142      0.8432       9.088        8.84     1.218    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 1yld:B
  143      0.8426       9.322       8.958     1.221    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1ykt:B
  144       0.842       9.684       9.138     1.066    55    4    0      0.2364    0     55      4     58      4    PDB 1knt:A  PDB 5jb6:C
  145      0.8419       8.914       8.751     1.059    54    4    1      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3ldm:B
  146      0.8416       9.295       8.945     1.226    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1f7z:I
  147      0.8413       9.743       9.167     1.070    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5jb5:C
  148      0.8413       8.202       8.378     0.898    55    4    0      0.3818    0     55      4     60      4    PDB 1knt:A  PDB 2ca7:A
  149      0.8408       9.402       8.999     1.230    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3tgk:I
  150      0.8405       9.714       9.153     1.074    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5jb4:C
  151      0.8405       10.06        9.32     1.074    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4dg4:F
  152        0.84       9.541       9.067     0.891    54    4    1       0.463    0     55      4     58      4    PDB 1knt:A  PDB 1tfx:C
  153      0.8397       9.626        9.11     1.079    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 3ldi:D
  154      0.8395       6.207       7.237     0.909    55    3    0      0.4545    0     55      4     60      3    PDB 1knt:A  PDB 4dtg:K
  155      0.8393       10.02       9.304     1.081    55    4    0      0.3455    0     55      4     58      4    PDB 1knt:A  PDB 3p95:E
  156      0.8391       9.322       8.958     1.239    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 1fy8:I
  157      0.8391       9.513       9.053     1.082    55    4    0      0.2909    0     55      4     58      4    PDB 1knt:A  PDB 1aal:A
  158       0.839       9.928       9.258     1.083    55    4    0      0.3091    0     55      4     58      4    PDB 1knt:A  PDB 1fan:A
  159      0.8379       9.457       9.026     1.089    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4bnr:J
  160      0.8376       9.684       9.138     1.091    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx8:B
  161      0.8374       9.322       8.958     1.247    55    4    0      0.3273    0     55      4     56      4    PDB 1knt:A  PDB 3tgi:I
  162       0.837       9.269       8.931     1.173    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 2zvx:B
  163      0.8369       9.655       9.124     0.709    54    4    1      0.3704    0     55      4     60      4    PDB 1knt:A  PDB 5yv7:A
  164      0.8366       9.242       8.918     1.175    55    4    0      0.2545    0     55      4     57      4    PDB 1knt:A  PDB 2zjx:B
  165      0.8365       9.626        9.11     1.096    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx7:D
  166      0.8358       9.655       9.124     1.100    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx6:B
  167      0.8358       9.684       9.138     1.100    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 2ra3:I
  168       0.835       9.626        9.11     1.105    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx5:B
  169      0.8348       8.939       8.764     1.014    54    4    0      0.2407    0     55      4     57      4    PDB 1knt:A  PDB 3ci7:D
  170      0.8347       10.16       9.369     0.925    54    4    1       0.463    0     55      4     58      4    PDB 1knt:A  PDB 1tfx:D
  171      0.8347       7.434       7.957     1.261    55    4    0      0.2545    0     55      4     56      4    PDB 1knt:A  PDB 1ylc:B
  172      0.8346       9.485        9.04     1.015    54    4    1      0.3333    0     55      4     57      4    PDB 1knt:A  PDB 3ldi:E
  173      0.8342       8.152       8.351     1.109    55    3    0      0.3273    0     55      4     58      3    PDB 1knt:A  PDB 2r9p:G
  174      0.8341       9.804       9.197     0.944    55    4    0      0.2545    0     55      4     60      4    PDB 1knt:A  PDB 3aue:B
  175      0.8336       9.626        9.11     1.113    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 3ldi:B
  176      0.8336       5.467       6.768     1.187    54    3    0      0.3333    0     55      4     55      3    PDB 1knt:A  PDB 5yvu:I
  177      0.8335       9.375       8.985     1.113    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5jb4:B
  178      0.8334        9.43       9.012     1.114    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5jb5:B
  179      0.8324       9.088        8.84     1.119    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4wwy:C
  180      0.8324       9.655       9.124     1.119    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1tpa:I
  181      0.8323       9.626        9.11     1.120    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1bzx:I
  182      0.8322       5.538       6.814     1.108    53    3    1      0.3962    0     55      4     54      3    PDB 1knt:A  PDB 3uou:B
  183      0.8317       9.743       9.167     1.123    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 9pti:A
  184      0.8316       9.485        9.04     1.033    54    4    1      0.2963    0     55      4     57      4    PDB 1knt:A  PDB 1aal:B
  185      0.8315       9.485        9.04     1.033    54    4    1      0.3148    0     55      4     57      4    PDB 1knt:A  PDB 6f1f:B
  186      0.8312       9.773       9.182     1.126    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 5pti:A
  187      0.8307       9.513       9.053     1.128    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1d0d:B
  188      0.8306       8.629       8.603     1.129    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 3tpi:I
  189      0.8295       9.684       9.138     1.135    55    4    0      0.2909    0     55      4     58      4    PDB 1knt:A  PDB 7pti:A
  190      0.8292       9.457       9.026     1.137    55    4    0      0.3455    0     55      4     58      4    PDB 1knt:A  PDB 1ejm:B
  191      0.8291       8.675       8.628     1.138    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 2tgp:I
  192      0.8289       9.402       8.999     1.048    54    4    1      0.3148    0     55      4     57      4    PDB 1knt:A  PDB 6f1f:C
  193      0.8287       9.063       8.827     1.042    53    4    1      0.3396    0     55      4     55      4    PDB 1knt:A  PDB 4wxv:C
  194       0.828        9.43       9.012     1.053    54    4    1      0.3148    0     55      4     57      4    PDB 1knt:A  PDB 6f1f:E
  195      0.8279        8.03       8.285     1.144    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t8n:B
  196      0.8279       9.714       9.153     1.144    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t8n:D
  197      0.8279        8.89       8.739     0.861    53    4    1      0.4151    0     55      4     57      4    PDB 1knt:A  PDB 3l3t:E
  198      0.8276       8.652       8.615     1.146    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 2ptc:I
  199      0.8272       9.541       9.067     1.148    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 3otj:I
  200       0.827       9.626        9.11     1.149    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 4dg4:H
  201      0.8269       8.629       8.603     1.142    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btk:I
  202      0.8269       9.714       9.153     1.150    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1cbw:I
  203      0.8264       8.605       8.591     1.145    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3bte:I
  204      0.8263       7.439        7.96     1.152    55    3    0      0.2545    0     55      4     58      3    PDB 1knt:A  PDB 5xx4:A
  205      0.8262       9.242       8.918     1.153    55    4    0      0.2364    0     55      4     58      4    PDB 1knt:A  PDB 5jb7:B
  206      0.8261       8.605       8.591     1.146    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btg:I
  207      0.8259       9.295       8.945     1.231    55    4    0      0.3273    0     55      4     57      4    PDB 1knt:A  PDB 1f5r:I
  208      0.8258        9.19       8.892     1.155    55    4    0      0.2545    0     55      4     58      4    PDB 1knt:A  PDB 5xx4:B
  209      0.8257       6.531       7.433     1.156    55    3    0      0.3273    0     55      4     58      3    PDB 1knt:A  PDB 1oa5:5
  210      0.8255       8.605       8.591     1.150    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btt:I
  211      0.8255       9.743       9.167     1.157    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t8o:D
  212      0.8253       10.01       9.153     1.158    55    3    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t7c:B
  213      0.8253       6.649       7.504     1.158    55    3    0      0.3273    0     55      4     58      3    PDB 1knt:A  PDB 1oa6:5
  214      0.8252        8.03       8.285     1.159    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1cbw:D
  215      0.8252       8.582       8.579     1.152    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btd:I
  216      0.8251       9.714       9.153     1.159    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1p2m:B
  217       0.825       9.714       9.153     1.160    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t7c:D
  218      0.8248       8.008       8.274     1.161    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1t8o:B
  219      0.8246       8.559       8.567     1.154    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btw:I
  220      0.8246       8.582       8.579     1.155    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btf:I
  221      0.8245       9.743       9.167     1.162    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1p2m:D
  222      0.8245       9.714       9.153     1.162    55    4    0      0.3273    0     55      4     58      4    PDB 1knt:A  PDB 1mtn:H
  223      0.8243       7.417       7.947     1.164    55    3    0      0.2545    0     55      4     58      3    PDB 1knt:A  PDB 5xx3:A
  224      0.8242       8.559       8.567     1.157    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3bth:I
  225      0.8241       9.165       8.879     1.076    54    4    1      0.3148    0     55      4     57      4    PDB 1knt:A  PDB 6f1f:A
  226      0.8241       8.536       8.555     1.157    54    4    0      0.3333    0     55      4     56      4    PDB 1knt:A  PDB 3btq:I
